Date,XLE_Open,XLE_High,XLE_Low,XLE_Close,XLE_Adj Close,XLE_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,XLE_Close_7d_ago
2021-07-21,48.529998779296875,49.650001525878906,48.41999816894531,49.25,45.59614944458008,41021300.0,282091025.7438524,2382966500.0,-0.06921980138144647,-5975826.468978513,5.097362343855452,-0.9628467219800727,1989920.6805276368,50.01081602151929,38.32454090766018,1312.2160344509,51.49549942016601,56.356566172593816,46.63443266773821,18.879579020158697,0.26903223772389834,0.0,0.0,49.8060001373291,51.33899993896485,48.27300033569336,6.155884019631501,0.3186561613589774,0.0,0.0,46.29999923706055,54.869998931884766,50.584999084472656,16.642230469306106,0.3442241386217414,1.573723310072792,7.959433564177327,-1.552881456623517,-1.1790360340866979,-0.37384542253681907,50.13249969482422,52.15192266610953,49.77635953585742,51.32924099248093,0.8597615971102002,1.1099907499692743,-0.2502291528590741,-0.3170899773456179,25.7537025334908,1.354499053955081,-82.25803592265832,-54.963408242858314,-27.29462767980001,49.71999931335449,50.834999084472656,50.277499198913574,51.47500038146973,5.807959247332133e-06,34.65485225835085,15.106498005920727,29.3652904686496,-84.20649468188698,54.27250099182129,53.915000915527344,4.0,92.0,-88.0,,50.377434656759604,0.0,0.0,37.954205367720824,0.7868542137591075,0.3449066307176927,0.1425095078385609,-38.47398203231903,35.842668411495474,43.12866516272416,23.148993500217625,-56.87133483727584,-4.138234800450938,-6.8117286245218995,-3.025334929170283,-2.2709972440451156,-0.7543376851251673,14.095899399919043,7.463689897634365,6.632209502284678,48.61354067118652,3.4881274261181927,3.428670927877686,29.947224319690548,-528673.7229452982,,50.80960285540672,52.18938107661559,53.49019981384277,49.29154996871948,370648771.02115154,47.04042053222656
2021-07-22,49.20000076293945,49.20000076293945,48.279998779296875,48.70000076293945,45.08695602416992,23635000.0,280035863.7439602,2359331500.0,-0.08514834013659148,-6979170.111685301,-1.1482997899942524,-0.7463077212494411,1166931.419547157,49.85734043222107,38.60907964039366,1297.5618655614255,51.19599952697754,55.97021849345465,46.42178056050042,18.650750099961847,0.23859611576635786,0.0,0.0,49.420666758219404,50.92466684977214,47.91666666666667,6.086522866681458,0.260416904451138,0.0,0.0,46.29999923706055,54.869998931884766,50.584999084472656,16.739588588964434,0.2800468624670276,1.5133511011358254,8.046796584853013,-1.5237165784739233,-1.247972142964143,-0.27574443550978023,49.786666552225746,51.89653807419997,49.61076587848542,51.13448245695934,0.873023254576085,1.0800000709711246,-0.20697681639503962,-0.3395797507987277,25.942695820254585,1.653998947143556,-86.55262529368109,-61.75965251168615,-24.79297278199494,49.71999931335449,50.834999084472656,50.277499198913574,51.47500038146973,2.9039796236660664e-06,34.54775910414471,14.381898123021427,28.64904225905174,-85.22085188434441,54.195000648498535,53.915000915527344,16.0,88.0,-72.0,,49.806593698001734,0.0,0.0,35.75013963638919,0.6951896204153876,0.5766365041894885,0.33472167590172375,-36.83233380109196,36.22404916520713,35.08774082367343,32.19749540196313,-64.91225917632657,-4.17570548338049,-7.85240838410574,-2.979822040354976,-2.412762203307088,-0.5670598370478883,10.0277635375792,7.976504625623331,2.051258911955868,48.62400171224598,-1.1167497199198961,-1.123032186344597,28.49603905605673,-476780.90486374754,,50.60868837040984,52.05254263294202,53.359599838256834,49.345549964904784,354992468.3761645,46.38309097290039
2021-07-23,48.86000061035156,48.880001068115234,48.029998779296875,48.52000045776367,44.92031478881836,23475900.0,283626315.3405189,2335855600.0,-0.09131656587081612,-6585812.83348399,-1.031911545939351,-1.0480855119484858,-350713.1823005272,49.63847468759244,30.909776057531047,1292.7659409592384,50.88749961853027,55.513844420609324,46.26115481645122,18.18263753086586,0.24412854401787584,0.0,0.0,49.026000086466475,50.537000528971355,47.51499964396159,6.1640779987759675,0.33256138963666654,0.0,0.0,46.29999923706055,54.869998931884766,50.584999084472656,16.8410705164683,0.25904332552588966,1.4470162199040788,8.252242644178889,-1.4978613099265914,-1.297949976356633,-0.1999113335699585,49.42583338419596,51.63423039362981,49.44295581375899,50.940817123685584,0.8217822280782594,1.1291842518642738,-0.30740202378601444,-0.3574565366537614,25.887470656543535,1.8825008392334013,-90.81161303594519,-68.24080797216948,-22.57080506377571,48.584999084472656,50.78499984741211,49.68499946594238,51.47500038146973,1.4519898118330332e-06,34.591603653623984,13.759086703540765,28.682068701077274,-83.18413158345346,54.195000648498535,53.915000915527344,12.0,84.0,-72.0,,49.650001525878906,0.0,0.0,35.033106662066274,0.6653690324578595,0.7158042888774515,0.5457824745948775,-35.795506135581896,39.1484909824972,32.45615747337659,36.890854486591394,-67.54384252662341,-4.261793787339151,-8.19299553712888,-2.940395137929858,-2.518288790231642,-0.42210634769821587,6.590267313961509,7.699257163290968,-1.1089898493294585,48.61201312333011,-0.3696104771167885,-0.3702952244266644,28.02110423302546,-506007.0033887915,,50.40976571206258,51.91401156724876,53.2223998260498,49.39834997177124,321364444.7448121,45.06843948364258
2021-07-24,48.86000061035156,48.880001068115234,48.029998779296875,48.52000045776367,44.92031478881836,23475900.0,287216766.9370776,2359331500.0,-0.09731881014081288,-5644982.4287005635,0.0,-1.0480855119484858,-86769.38599746069,49.417570034260464,30.909776057531047,1292.7659409592384,50.57899971008301,54.96666288852802,46.191336531638,17.349742792838672,0.26536493703135056,0.0,0.0,48.721666717529295,50.064667510986325,47.378665924072266,5.512950947443016,0.4249195306703756,0.0,0.0,46.29999923706055,54.869998931884766,50.584999084472656,16.943790395118814,0.25904332552588966,1.3873148267955069,8.452696731742305,-1.4605346885869253,-1.3304669188026914,-0.13006776978423384,49.0716667175293,51.44384574890137,49.30096268206741,50.76149737065433,0.819742557975391,1.1306627422159805,-0.31092018424058954,-0.3708464801489062,25.808941808216098,1.790999221801755,-94.18929394532358,-74.12200173087803,-20.06729221444556,48.39999961853027,50.78499984741211,49.59249973297119,51.47500038146973,7.259949059165166e-07,34.632316449569025,13.146004352704752,27.404042732858663,-75.100400353924,54.195000648498535,53.915000915527344,8.0,80.0,-72.0,,49.20000076293945,0.0,0.0,35.033106662066274,0.6653690324578595,0.6753092284437021,0.6559166738368807,-34.98654192047887,42.83023108278225,32.45615747337659,33.33335192347554,-67.54384252662341,-3.8318821065566127,-8.053818387592468,-2.877249025816313,-2.590080837348576,-0.28716818846773684,3.7380220145369263,6.90701013354016,-3.1689881190032336,48.60554016747597,0.0,0.0,28.02110423302546,-510629.6508454222,,50.22978806879601,51.780913092366994,53.07779983520508,49.442649974823,287736421.11345965,45.06843948364258
2021-07-25,48.86000061035156,48.880001068115234,48.029998779296875,48.52000045776367,44.92031478881836,23475900.0,290807218.5336363,2382807400.0,-0.1031616836230674,-4838556.367457626,0.0,-1.0480855119484858,0.0,49.19459784780814,30.909776057531047,1292.7659409592384,50.270499801635744,54.31261961172854,46.228379991542944,16.081478505456488,0.28346765730431384,0.0,0.0,48.54166679382324,49.86866798400879,47.2146656036377,5.467472700605333,0.491836353946095,0.0,0.0,46.29999923706055,54.61000061035156,50.454999923706055,16.530572415396232,0.26714811718784787,1.333583572997792,8.669937382566603,-1.4146459147329224,-1.3473027179887378,-0.06734319674418465,48.75083351135254,51.26346118633564,49.18081464755914,50.59546056229206,0.8176556600492506,1.132175466476858,-0.31451980642760735,-0.3799887729933799,25.75225560009889,0.539501571655272,-96.42931712039164,-79.37328516597444,-17.056031954417207,48.39999961853027,50.78499984741211,49.59249973297119,51.47500038146973,3.629974529582583e-07,34.67012118866085,12.544065728959739,26.149246878156802,-68.76262544303952,54.195000648498535,53.915000915527344,4.0,76.0,-72.0,46.29999923706055,,1.0,0.0,35.033106662066274,0.6805676623558409,0.6704352424238532,0.6871829199150022,-34.339363756387286,47.475200790148754,32.45615747337659,32.45615747337659,-67.54384252662341,-3.467441154928764,-7.351534375871591,-2.7959937492638103,-2.631263419731623,-0.16473032953218736,1.390991581353653,5.803806423102858,-4.4128148417492055,48.601438959556425,0.0,0.0,28.02110423302546,-492296.9916299814,,50.0669511534596,51.653034165519806,52.93319984436035,49.48089998245239,254108397.48210722,45.06843948364258
2021-07-26,48.63999938964844,49.91999816894531,48.54999923706055,49.720001220703125,46.03128433227539,23633100.0,307540243.259855,2406440500.0,-0.03428436330788813,-95942.88201733865,4.5216137303533595,-0.7836341431533135,584495.8318850666,49.05203274840158,31.24555287393548,1292.7659409592384,50.11099987030029,53.971594291623475,46.250405448977105,15.408171584344204,0.44936030479690303,0.0,0.0,48.55566673278808,49.8286678314209,47.28266563415527,5.243470780201224,0.9573187286191337,0.0,0.0,46.29999923706055,53.31999969482422,49.80999946594238,14.00890119122184,0.4871797379813949,1.3402249868161769,8.718213899699652,-1.2668452941315351,-1.3312112332172974,0.06436593908576227,48.66000016530355,51.103845889751724,49.26376642804283,50.53061172217436,0.8389102001749436,1.0893882681294291,-0.2504780679544856,-0.3807359680919625,25.738464977538356,-0.011001396179196377,-94.05204985548127,-83.66368548319224,-10.388364372289033,48.39999961853027,50.78499984741211,49.59249973297119,51.47500038146973,50.00000018149873,33.40291566635998,17.1818959956897,24.18499843858033,-29.909316755822772,54.40750026702881,53.915000915527344,4.0,72.0,-68.0,46.35159927368164,,0.0,0.0,44.330130046087945,1.0,0.7819788982712333,0.7092411230462629,-30.835969171135762,55.575434516248706,50.000027885213306,38.304114277322164,-49.999972114786694,-3.2874413770787854,-2.1452472409513934,-2.5070848164214983,-2.6064276990695983,0.09934288264809998,-0.47857357602551714,4.547330423277184,-5.025903999302701,48.63374381413326,2.4732084740684224,2.4431197683675965,31.187333031512622,-344707.0575461958,,50.03390830272089,51.57722895199758,52.81259986877441,49.52214998245239,253675994.44756275,43.47604751586914
2021-07-27,49.33000183105469,49.40999984741211,48.68000030517578,49.2599983215332,45.605411529541016,23444200.0,321349736.47021216,2382996300.0,0.007023687750477345,-1622865.3229747876,-0.5916128958253623,-0.8180588519264846,367593.1829722399,48.87133178940271,31.538815073220576,1280.805440834758,49.971499824523924,53.742341276137445,46.200658372910404,15.091968281340035,0.4056574623833264,0.0,0.0,48.54166666666667,49.696667734781904,47.38666559855143,4.758802684079944,0.8109657967843827,0.0,0.0,46.29999923706055,53.13999938964844,49.71999931335449,13.68780240058175,0.4327483945088438,1.3102025796872936,8.675044584525445,-1.1733054916667243,-1.2996300849071827,0.12632459324045842,48.59000015258789,50.89038423391489,49.26318671934904,50.43649221101576,0.8238905185699895,1.0859300916337653,-0.2620395730637758,-0.3767748240568232,25.703507121245554,-1.291499519348143,-92.08856905749177,-87.14597142819007,-4.9425976293017015,48.10999870300293,50.584999084472656,49.34749889373779,51.47500038146973,75.00000009074937,32.22622482422346,16.20790446825891,22.81402147678208,-36.58623263970649,54.40750026702881,53.915000915527344,4.0,68.0,-64.0,46.49433522949219,,0.0,0.0,41.85734034603265,0.902244868590862,0.8609375103155675,0.7711172170035513,-28.65941894140061,55.20438251240709,43.27483945088438,41.910341603158095,-56.72516054911562,-3.0508531009449698,-1.6766470622185516,-2.3263027229527755,-2.550402703846234,0.22409998089345828,-2.0364712088466193,3.230570096852423,-5.267041305699042,48.64262499559973,-0.9251868219552262,-0.9294932575295345,29.97360511423055,-196174.33127496418,,49.96020259022682,51.48635716256761,52.68759986877441,49.56134998321533,267750275.03022683,44.05930709838867
2021-07-28,49.38999938964844,50.119998931884766,48.939998626708984,49.709999084472656,46.022029876708984,19584600.0,327324707.76688564,2402580900.0,0.0071535327608960525,-132015.28514067316,2.9221869098848847,-0.29914693915833307,-37993.082486562314,48.70247934617112,39.290613042493014,1292.5058761817218,49.86949977874756,53.551712859006365,46.187286698488755,14.767395288083563,0.4783417348754172,0.0,0.0,48.57499987284342,49.65700098673502,47.49299875895182,4.454971144514646,1.0244907778084529,1.0,0.0,46.29999923706055,53.13999938964844,49.71999931335449,13.71579860021542,0.4985379782662647,1.2971823522361423,8.455495466583232,-1.0507508221316897,-1.249854232352084,0.19910341022039435,48.67583338419596,50.69884578998272,49.33192708321421,50.3826779053459,0.8981341461092119,1.0711043593532292,-0.1729702132440173,-0.367404052478029,25.7159443442428,-1.1894994735717788,-89.0226889489139,-89.27444520840807,0.25175625949417224,48.35000038146973,50.584999084472656,49.46749973297119,51.47500038146973,87.50000004537469,30.32763192698719,19.055668820837234,21.336160937392755,-13.387279220788862,54.36250019073486,53.915000915527344,4.0,64.0,-60.0,46.631361747070315,,0.0,0.0,45.084500232952955,1.0,0.967414956196954,0.8701104549279183,-25.854694864040116,54.26765392299021,74.61706947757843,55.963978937892044,-25.382930522421574,-2.6839415381936433,2.1158561479864306,-2.085539843883921,-2.4574301318537715,0.37189028796985024,-4.398684888093849,1.7047190998631687,-6.103403987957018,48.668287947288974,0.9135216773703103,0.9093743070447857,31.160942171808713,-76906.38101195649,,49.9363736849169,51.41669606146585,52.561999816894534,49.60279998779297,282091025.7438524,45.59614944458008
2021-07-29,50.349998474121094,50.56999969482422,49.88999938964844,50.189998626708984,46.466407775878906,21897000.0,324748532.3133296,2424477900.0,-0.03705540182049459,1388351.1807864052,2.173817109294003,0.22124751233019352,390346.90639660315,48.670672344652154,47.56048447491136,1292.5058761817218,49.73649978637695,53.161672276081816,46.31132729667209,13.773275177852515,0.5662008762617249,0.0,0.0,48.900333150227866,49.917334111531574,47.88333218892415,4.15948479606206,1.134053223916267,1.0,0.0,46.29999923706055,53.13999938964844,49.71999931335449,13.75247591198888,0.5687133483727583,1.2534641780476843,8.15255102575133,-0.904467276281899,-1.180776841138047,0.276309564856148,48.801666577657066,50.5257688669058,49.46393808990572,50.368405366187616,0.974593506178334,0.9242885631235225,0.05030494305481148,-0.35226065028272563,25.69088459401208,-1.0564994812011719,-82.04319769247938,-89.71637676359623,7.673179071116849,49.29999923706055,50.584999084472656,49.9424991607666,51.47500038146973,93.75000002268735,28.22440405035792,20.665377710085078,20.303848195301896,21.501130160137183,54.36250019073486,53.915000915527344,4.0,60.0,-56.0,46.84067997815918,,0.0,0.0,48.375969139568625,1.0,0.967414956196954,0.9319224742364917,-22.49050985530848,55.67178448187161,91.10067851575238,69.66419581473839,-8.899321484247626,-2.184823978648467,3.101886425774439,-1.7957036156023893,-2.325084828603495,0.5293812130011057,-5.599058712908143,0.24396353730890663,-5.843022250217049,48.92559775488724,0.9655995797156702,0.9609674615782993,32.42743167817081,43314.030888850095,,49.96052844127805,51.36859027971068,52.45299980163574,49.646649990081784,280035863.7439602,45.08695602416992
2021-07-30,50.09000015258789,50.29999923706055,49.09000015258789,49.38999938964844,45.725765228271484,24800300.0,312245879.76504683,2399677600.0,-0.09814422503878793,-1644301.9991648926,-2.610247962974896,0.33612285320288915,-183864.94378614167,48.673341681761116,49.51116888036354,1292.5058761817218,49.56349983215332,52.67755319342625,46.44944647088039,12.565913915759236,0.4721423459433014,0.0,0.0,49.11766637166342,50.10466740926107,48.13066533406576,4.018924800413837,0.6379598438153001,0.0,0.0,46.29999923706055,53.13999938964844,49.71999931335449,13.80047852906178,0.45175439819526897,1.2491176686901815,7.6170633990171845,-0.8433679441561921,-1.1132950617416761,0.26992711758548404,48.860833168029785,50.32192274240347,49.452562905250744,50.295930849406936,0.9984194537427934,0.9162276316225823,0.08219182212021114,-0.3361818602898431,25.716655949712212,-2.6035007476806626,-76.1509095744765,-89.03780716935381,12.886897594877311,49.29999923706055,50.584999084472656,49.9424991607666,51.47500038146973,96.87500001134367,26.90766661967034,19.253867712289548,23.432940383127054,-2.205766367306874,54.36250019073486,53.98000144958496,4.0,56.00000000000001,-52.00000000000001,47.13902555549238,,0.0,0.0,43.677210440937316,0.8398601338412849,0.9466200446137617,0.9604833190025565,-20.975535949045685,53.003980220127985,72.3653353940439,79.36102779579157,-27.634664605956107,-1.77697109895594,1.4585026294610919,-1.6768114833809398,-2.1954301595589842,0.5186186761780445,-5.626864915664229,-0.9302021532857205,-4.696662762378509,48.95509775230079,-1.5939415400478274,-1.6067814110259704,30.316615834233996,27991.95224000496,,49.90619234112285,51.2909984801004,52.329399795532225,49.68324998855591,283626315.3405189,44.92031478881836
2021-07-31,50.09000015258789,50.29999923706055,49.09000015258789,49.38999938964844,45.725765228271484,24800300.0,299743227.2167641,2424477900.0,-0.15939851543088907,-1409401.713569908,0.0,0.33612285320288915,-395302.2837564805,48.67617170621305,49.51116888036354,1292.5058761817218,49.390499877929685,52.11509493338075,46.665904822478616,11.03287094556645,0.4999081536391535,0.0,0.0,49.1663330078125,50.15133361816406,48.181332397460935,4.006809335140152,0.6135361640822284,0.0,0.0,46.29999923706055,53.13999938964844,49.71999931335449,13.84881742337734,0.45175439819526897,1.2452058102684291,7.040967364064072,-0.7858870663465183,-1.0478134626626447,0.26192639631612646,49.0633331934611,50.11807661790114,49.44293774900423,50.22882481535075,0.9983589294978249,0.9130197158009797,0.08533921369684516,-0.3195055553262997,25.579880507819343,-1.800499725341794,-71.88383538528247,-87.4079416239762,15.524106238693733,49.29999923706055,50.454999923706055,49.8774995803833,51.47500038146973,98.43750000567184,25.684981862603305,17.93464511473081,21.827379103564702,7.213675914218733,54.36250019073486,53.98000144958496,12.0,52.0,-40.0,47.41350348663893,,0.0,0.0,43.67721044093732,0.8398601338412852,0.8932400892275233,0.9357583633460796,-19.764427723645465,50.701879001684766,72.3653353940439,78.61044976794672,-27.634664605956107,-1.5251179751227895,5.174617445806684,-1.56461368394655,-2.0692668644364973,0.5046531804899472,-5.590773966471977,-1.8623165159229718,-3.728457450549005,48.95823824982067,0.0,0.0,30.316615834233996,164345.48961677184,,49.8570311076491,51.216449496161104,52.20959976196289,49.712499980926516,287216766.9370776,44.92031478881836
2021-08-01,50.09000015258789,50.29999923706055,49.09000015258789,49.38999938964844,45.725765228271484,24800300.0,287240574.66848135,2449278200.0,-0.19556594596661428,-1208058.6116313497,0.0,0.33612285320288915,0.0,48.67917737773426,49.51116888036354,1292.5058761817218,49.221499824523924,51.463144167469956,46.97985548157789,9.108395115701711,0.5375839204052919,0.0,0.0,49.25299962361653,50.26699994405111,48.23899930318196,4.117517016967084,0.567554103914478,0.0,0.0,46.29999923706055,53.13999938964844,49.71999931335449,13.896366784784473,0.45175439819526897,1.2416851376888518,6.413328934257429,-0.7318962126056405,-0.984630012651244,0.2527338000456034,49.21333312988281,49.98269198491023,49.43479338602641,50.166689598632054,0.9982935853434084,0.9095563343591929,0.08873725098421548,-0.30251646484697736,25.368127600275674,0.02850017547607564,-67.9892659837233,-84.87212528484042,16.882859301117122,49.29999923706055,49.80999946594238,49.554999351501465,51.42499923706055,99.21875000283592,24.549631731041053,16.702224118284082,20.327459805884217,20.92552129335208,54.19999980926514,53.98000144958496,8.0,48.0,-40.0,47.66602318329375,,0.0,0.0,43.67721044093732,0.8398601338412852,0.8398601338412851,0.8932400892275233,-18.776562781749135,48.73216527092843,72.3653353940439,72.3653353940439,-27.634664605956107,-1.2629121443804578,3.7823055921185262,-1.45892866055407,-1.947199223660012,0.4882705631059421,-5.503857937259892,-2.590624800190356,-2.913233137069536,48.97236721049788,0.0,0.0,30.316615834233996,287053.7619167943,,49.812551896410945,51.14482400178806,52.08979972839356,49.743449974060056,290807218.5336363,44.92031478881836
2021-08-02,49.41999816894531,50.619998931884766,48.939998626708984,49.02000045776367,45.383216857910156,28905400.0,261088132.41526723,2420372800.0,-0.22928805320967005,-2563331.2564985715,0.49402010646358296,0.7976907227741092,-216541.14715262468,49.013270791052534,54.222910331684865,1292.5058761817218,49.05399990081787,50.76813394914852,47.33986585248722,6.988763614777395,0.4900826183671836,0.0,0.0,49.35799954732259,50.454999669392905,48.26099942525228,4.445075295316822,0.3459439143356558,0.0,0.0,46.29999923706055,53.13999938964844,49.71999931335449,13.943817357234204,0.39766098830773006,1.2855166544375447,5.699647111052666,-0.7107705729008273,-0.9298581247011607,0.21908755180033335,49.19416650136312,49.86615357032189,49.37097908937061,50.081749662271434,1.0734597938256158,0.779028527057224,0.2944312667683918,-0.2868617926822171,25.27399832931703,-0.35399913787841797,-65.1738442878828,-81.64818643401367,16.474342146130866,49.32499885559082,49.71999931335449,49.522499084472656,51.42499923706055,99.60937500141796,23.10170738779838,16.920753996029045,18.43345116404665,32.94283650183513,53.69000053405762,53.98000144958496,4.0,44.0,-40.0,47.89834130421619,,0.0,0.0,41.356797326168994,0.6998004638838163,0.7931735771887954,0.8420912667525345,-18.553443514234942,39.485993334089535,60.39604895279875,68.37557324696218,-39.60395104720125,-1.1001179975621795,-0.4670041466727475,-1.4192207294951578,-1.8416035248270413,0.4223827953318835,-4.116077559176244,-2.8957153519875334,-1.2203622071887104,48.97336303420164,-0.7491373485667863,-0.7519574756466252,29.34036539363145,103181.94294343916,,49.73707080701597,51.0614975882969,51.962599716186524,49.76614997863769,307540243.259855,46.03128433227539
2021-08-03,48.86000061035156,49.959999084472656,48.400001525878906,49.86000061035156,46.16089630126953,32151000.0,289117265.7831611,2452523800.0,-0.1360026456688394,1660979.6238374058,-2.911250520322483,0.49397696319963824,334394.0763001526,49.2333799453781,40.5801544454768,1292.5058761817218,49.0064998626709,50.56933373600446,47.44366598933734,6.378067716376526,0.7730618916840235,0.0,0.0,49.45099957784017,50.61899922688802,48.28299992879232,4.723866692358027,0.6750861110466974,0.0,0.0,46.29999923706055,50.869998931884766,48.584999084472656,9.325292986911043,0.778993787969596,1.3129647448531654,5.043948831176602,-0.6191106370521453,-0.8677086271713577,0.24859799011921235,49.290833155314125,49.793461286104645,49.44621316952152,50.065323806573666,1.0248081442076888,0.8458357959117181,0.17897234829597075,-0.2690144069669913,25.26745659796283,-0.486499404907228,-58.34086573137104,-77.41613627967804,19.075270548307003,49.510000228881836,49.71999931335449,49.614999771118164,51.42499923706055,99.80468750070898,22.32880317787299,15.478544937503164,19.81267700209374,35.72365725776491,53.43000030517578,53.80000114440918,4.0,40.0,-36.0,48.17050706698305,,0.0,0.0,48.09828444947881,0.9791885219113947,0.8396163732121655,0.8242166947474153,-16.395973507461193,45.25572259860091,70.65643719079229,67.80594051254498,-29.343562809207707,-1.1779119940365064,2.381929834167201,-1.2366056783015453,-1.7206039555219421,0.4839982772203968,-2.0261170395069024,-2.7217956894914073,0.6956786499845049,49.02440150052147,1.7135865865844924,1.6990702898448173,31.55672454605607,33803.83100618881,,49.748778407333646,51.014380059750025,51.856999740600585,49.80169998168945,321349736.47021216,45.605411529541016
2021-08-04,48.959999084472656,49.56999969482422,48.439998626708984,48.5099983215332,44.91105651855469,32261900.0,260852394.13680008,2420261900.0,-0.1564019314466394,-4798251.585514941,-0.6129567077691066,0.08609703094074114,-322583.3948479764,49.211991420355496,25.89508151284629,1292.5058761817218,48.9269998550415,50.41942192141824,47.43457778866476,6.100607316199294,0.36029369877896456,0.0,0.0,49.487332789103185,50.68333231608072,48.29133326212565,4.833558244387297,0.09141519477024955,0.0,0.0,46.29999923706055,50.619998931884766,48.459999084472656,8.829480057275738,0.5115738982853287,1.3236684687321065,4.788263335864827,-0.6479343954006254,-0.8237537808172113,0.17581938541658593,49.289999643961586,49.6265382033128,49.30218011598486,49.950114511385486,0.9484346280741498,0.952117952559605,-0.003683324485455164,-0.255087640560553,25.25744867393559,-0.4069993972778292,-54.14002416472322,-72.98146675848271,18.84144259375949,49.510000228881836,49.71999931335449,49.614999771118164,51.42499923706055,98.23965737951575,21.6111064115137,14.285000778659699,18.284929723368215,-20.332773894653705,53.43000030517578,53.80000114440918,4.0,36.0,-32.0,48.400001525878906,,0.0,0.0,40.1164863199438,0.3809811924876473,0.6866567260942861,0.7731488921650823,-16.90627581372096,37.95339125746505,18.53279976669961,49.861761970096886,-81.46720023330039,-1.1459120806525789,-0.020614460296997608,-1.2971629829856286,-1.6359157610146795,0.3387527780290509,-0.37121182338450665,-2.2516789162700275,1.880467092885521,49.02219267063375,-2.707585784782529,-2.7449162680023065,27.994713373321556,36147.979960568045,,49.63079935154313,50.91616901119251,51.70339973449707,49.83049997329712,327324707.76688564,46.022029876708984
2021-08-05,48.810001373291016,49.65999984741211,48.599998474121094,49.060001373291016,45.42024612426758,22900000.0,257827965.35098785,2443161900.0,-0.10811328360111754,-2313491.375405106,0.578603369700336,0.20944725663321173,-613879.9804724968,49.237902629380564,34.96359944785446,1307.1602196348588,48.94599990844726,50.435031721853235,47.45696809504129,6.084386124264224,0.5382803993230302,0.0,0.0,49.45833282470703,50.6233325958252,48.29333305358887,4.7110353486730805,0.32904226194237857,0.0,0.0,46.29999923706055,50.619998931884766,48.459999084472656,8.826052594501515,0.6388894285194558,1.3063017744467866,4.345713663410003,-0.6192583569818595,-0.7828546960501409,0.16359633906828142,49.33499972025553,49.4807690840501,49.264921847878114,49.88418020485997,0.9647843561791244,0.9174256105308773,0.04735874564824705,-0.24180346911360923,25.2363110390368,-0.4259994506835909,-50.89940300039931,-68.4048927521391,17.505489751739795,49.510000228881836,49.71999931335449,49.614999771118164,51.42499923706055,98.4376352076233,20.81713352554909,13.878000227940198,17.13272673758927,11.720680877978452,53.329999923706055,53.80000114440918,4.0,32.0,-28.0,,50.619998931884766,0.0,1.0,44.1806501364265,0.6855757892868992,0.6819151678953137,0.7360627557339218,-16.045964155488832,37.81558117888323,39.76843757962628,42.985891512372724,-60.23156242037372,-1.1012651106890488,1.112944992647745,-1.2413922699315567,-1.5570110627980551,0.3156187928664984,-1.7839517944198173,-2.1581334918999855,0.37418169748016816,49.02292844586254,1.1337931782893218,1.1274139165718289,29.44590870211925,-7777.9029123516375,,49.576437639328645,50.84337812343166,51.56679977416992,49.862049980163576,324748532.3133296,46.466407775878906
